red_fighter,blue_fighter,snapshot_date,winner,age_diff,height_diff,reach_diff,experience_diff,wins_diff,losses_diff,win_rate_diff,win_streak_diff,lose_streak_diff,momentum_diff,ko_rate_diff,submission_rate_diff,decision_rate_diff,fight_time_diff,sig_strike_diff,takedown_diff,submission_attempt_diff
Aljamain Sterling,Cory Sandhagen,2020-06-06,Red,2.0,-10.159999999999997,2.539999999999992,8.0,5.0,3.0,-0.23099999999999998,-1.0,0.0,-1.0,-0.30000000000000004,0.09999999999999998,0.19999999999999996,182.14999999999998,45.11,0.51,0.15000000000000002
Neil Magny,Anthony Rocco Martin,2020-06-06,Red,3.0,7.6200000000000045,17.78,9.0,7.0,2.0,0.04699999999999993,-3.0,0.0,-3.0,0.14200000000000002,-0.308,0.03300000000000003,-27.199999999999932,-28.958199999999998,1.8927,-0.7
Eddie Wineland,Sean O'Malley,2020-06-06,Blue,9.0,-10.159999999999997,-7.6200000000000045,10.0,3.0,7.0,-0.538,-2.0,0.0,-2.0,0.334,0.0,-0.5,27.33000000000004,29.0,-1.1433,-1.3
Alex Caceres,Chase Hooper,2020-06-06,Red,11.0,-7.619999999999976,-6.350000000000023,19.0,9.0,10.0,-0.5,0.0,0.0,0.0,-0.9,0.2,0.7,447.65,3.98,0.53,-2.2
Ian Heinisch,Gerald Meerschaert,2020-06-06,Red,-1.0,-5.079999999999984,-12.700000000000017,-6.0,-4.0,-2.0,-0.09999999999999998,-1.0,2.0,-3.0,-0.167,-0.667,1.0,338.0,-2.73,-1.94,-1.1800000000000002
Cody Stamann,Brian Kelleher,2020-06-06,Red,-4.0,0.0,-5.079999999999984,-3.0,-1.0,-2.0,0.17500000000000004,-1.0,0.0,-1.0,-0.4,-0.2,0.8,337.53999999999996,61.88,2.2800000000000002,-0.9
Charles Byrd,Maki Pitolo,2020-06-06,Blue,7.0,0.0,-5.0800000000000125,2.0,1.0,1.0,0.333,0.0,1.0,-1.0,0.0,1.0,0.0,-662.33,19.08,0.5,-0.4
Jussier Formiga,Alex Perez,2020-06-06,Blue,7.0,-2.539999999999992,5.0800000000000125,9.0,4.0,5.0,-0.23299999999999998,-2.0,2.0,-4.0,-0.2,-0.17800000000000002,0.267,263.17,1.38,-1.18,-0.6
Alonzo Menifield,Devin Clark,2020-06-06,Blue,2.0,0.0,2.539999999999992,-7.0,-3.0,-4.0,0.44399999999999995,1.0,0.0,1.0,1.0,0.0,-1.0,-443.05999999999995,1.8600000000000003,-3.03,-0.2
Evan Dunham,Herbert Burns,2020-06-06,Blue,5.0,2.5400000000000205,-10.159999999999997,15.0,7.0,8.0,-0.5,-1.0,2.0,-3.0,-0.875,0.0,0.875,530.5,63.1579,1.4211,-5.2105
Tyron Woodley,Gilbert Burns,2020-05-30,Blue,3.0,-2.5400000000000205,7.6200000000000045,-2.0,-2.0,0.0,-0.03600000000000003,-5.0,1.0,-6.0,0.28300000000000003,-0.253,-0.030999999999999972,105.33000000000004,31.41,-2.0133,-0.44999999999999996
Blagoy Ivanov,Augusto Sakai,2020-05-30,Blue,5.0,-10.159999999999997,-10.160000000000025,1.0,-1.0,2.0,-0.5,-3.0,1.0,-4.0,-0.667,0.0,0.667,449.33000000000004,-5.51,0.8300000000000001,0.2
Billy Quarantillo,Spike Carlyle,2020-05-30,Red,4.0,7.6200000000000045,-2.539999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,413.0,0.0,0.0,0.0
Roosevelt Roberts,Brok Weaver,2020-05-30,Red,-3.0,5.0800000000000125,0.0,3.0,2.0,1.0,-0.25,0.0,0.0,0.0,0.0,0.333,0.667,505.5,-6.73,1.84,0.5
Mackenzie Dern,Hannah Cifers,2020-05-30,Red,-1.0,7.6200000000000045,2.5400000000000205,-1.0,0.0,-1.0,0.16700000000000004,0.0,0.0,0.0,0.0,0.5,-0.5,-47.75,3.24,0.050000000000000044,0.5
Katlyn Chookagian,Antonina Shevchenko,2020-05-30,Red,-3.0,2.539999999999992,2.539999999999992,6.0,4.0,2.0,0.0,-1.0,1.0,-2.0,0.0,-0.5,0.5,147.0,-0.5500000000000007,-0.67,-0.9
Daniel Rodriguez,Gabe Green,2020-05-30,Red,6.0,7.619999999999976,5.0800000000000125,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,517.0,7.2,4.0,0.0
Jamahal Hill,Klidson Abreu,2020-05-30,Red,1.0,10.159999999999997,12.699999999999989,-2.0,0.0,-2.0,0.667,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.67,0.0
Tim Elliott,Brandon Royval,2020-05-30,Blue,6.0,-5.079999999999984,-5.0800000000000125,12.0,4.0,8.0,0.333,0.0,2.0,-2.0,0.0,0.25,0.75,723.83,0.0,4.28,1.4
Louis Smolka,Casey Kenney,2020-05-30,Blue,0.0,5.079999999999984,0.0,10.0,5.0,5.0,-0.129,1.0,-1.0,2.0,0.429,0.286,-0.714,-291.75,0.7399999999999998,-0.10000000000000009,1.3
Chris Gutierrez,Vince Morales,2020-05-30,Red,0.0,5.079999999999984,-7.6200000000000045,0.0,1.0,-1.0,0.334,2.0,-1.0,3.0,0.0,0.0,0.0,-116.0,-1.19,0.38,0.0
Alistair Overeem,Walt Harris,2020-05-16,Red,3.0,-2.5400000000000205,7.619999999999976,5.0,4.0,1.0,0.08799999999999997,-3.0,1.0,-4.0,-0.30000000000000004,0.0,0.3,174.20999999999998,-2.96,1.0499999999999998,0.8
Claudia Gadelha,Angela Hill,2020-05-16,Red,-5.0,2.539999999999992,-2.539999999999992,-5.0,-2.0,-3.0,0.05600000000000005,-3.0,1.0,-4.0,-0.286,0.2,0.2290000000000001,144.25,41.655,3.415,0.9
Dan Ige,Edson Barboza,2020-05-16,Red,-5.0,-10.159999999999997,-10.159999999999997,-16.0,-9.0,-7.0,0.19699999999999995,5.0,-2.0,7.0,-0.3,0.2,0.09999999999999998,-47.47000000000003,0.14000000000000057,2.24,0.9
Krzysztof Jotko,Eryk Anders,2020-05-16,Red,-3.0,0.0,5.0800000000000125,2.0,2.0,0.0,0.07999999999999996,-1.0,0.0,-1.0,-0.45699999999999996,0.0,0.31399999999999995,-68.76999999999998,31.44,-0.61,0.0
Song Yadong,Marlon Vera,2020-05-16,Red,-5.0,0.0,-7.6200000000000045,-9.0,-5.0,-4.0,0.30800000000000005,-1.0,0.0,-1.0,0.055999999999999994,-0.194,0.25,-144.75,0.10999999999999988,0.20999999999999996,-0.7
Miguel Baeza,Matt Brown,2020-05-16,Red,-11.0,5.0800000000000125,-2.539999999999992,-19.0,-10.0,-9.0,0.44999999999999996,-1.0,0.0,-1.0,0.273,-0.091,-0.182,-104.45000000000005,4.26,-0.9,-0.33999999999999986
Kevin Holland,Anthony Hernandez,2020-05-16,Red,1.0,7.6200000000000045,15.240000000000009,3.0,2.0,1.0,0.09999999999999998,-1.0,1.0,-2.0,0.0,-0.667,0.667,339.6,-1.0700000000000003,-4.210000000000001,0.20000000000000007
Giga Chikadze,Irwin Rivera,2020-05-16,Red,0.0,15.240000000000009,,2.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,900.0,3.33,0.51,0.0
Nate Landwehr,Darren Elkins,2020-05-16,Red,-4.0,-2.5400000000000205,2.539999999999992,-20.0,-14.0,-6.0,-0.667,0.0,-2.0,2.0,-0.214,-0.071,-0.643,-543.45,-3.27,-2.52,-1.3
Cortney Casey,Mara Romero Borella,2020-05-16,Red,-2.0,2.5400000000000205,-5.079999999999984,5.0,2.0,3.0,0.0,0.0,-1.0,1.0,0.25,-0.25,0.0,31.779999999999973,56.7978,-1.3467,0.14440000000000003
Rodrigo Nascimento,Don'Tale Mayes,2020-05-16,Red,-1.0,-10.159999999999997,-2.5400000000000205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Smith,Glover Teixeira,2020-05-13,Blue,-9.0,5.079999999999984,0.0,-6.0,-5.0,-1.0,-0.05499999999999994,-2.0,0.0,-2.0,0.24,-0.135,-0.154,75.88999999999999,29.771800000000002,-1.6364,-0.6364000000000001
Ben Rothwell,Ovince Saint Preux,2020-05-13,Red,0.0,2.539999999999992,-3.8100000000000023,-8.0,-5.0,-3.0,-0.017000000000000015,0.0,0.0,0.0,0.15399999999999997,-0.131,0.059999999999999984,98.46000000000004,-2.59,-0.6500000000000001,-0.25
Alexander Hernandez,Drew Dober,2020-05-13,Blue,-5.0,2.539999999999992,5.079999999999984,-9.0,-5.0,-4.0,0.135,-1.0,0.0,-1.0,-0.16699999999999998,-0.125,0.29200000000000004,118.17000000000002,3.07,0.56,-0.1
Ricky Simon,Ray Borg,2020-05-13,Red,1.0,5.079999999999984,15.23999999999998,-6.0,-4.0,-2.0,-0.03600000000000003,-2.0,2.0,-4.0,0.333,-0.286,-0.04699999999999993,-135.15999999999997,-1.26,3.0,-0.95
Andrei Arlovski,Philipe Lins,2020-05-13,Red,6.0,2.539999999999992,-2.539999999999992,16.0,7.0,9.0,0.438,0.0,1.0,-1.0,0.286,0.0,0.714,617.5,0.0,0.52,0.3
Michael Johnson,Thiago Moises,2020-05-13,Blue,9.0,2.5400000000000205,7.619999999999976,19.0,10.0,9.0,0.16699999999999998,0.0,1.0,-1.0,0.364,0.0,-0.364,-198.04999999999995,-2.96,-0.7,-1.4
Sijara Eubanks,Sarah Moras,2020-05-13,Red,3.0,-7.6200000000000045,0.0,-3.0,-1.0,-2.0,0.07100000000000001,-1.0,2.0,-3.0,-0.333,-0.333,0.667,191.57000000000005,2.7299999999999995,1.0899999999999999,-1.1
Gabriel Benitez,Omar Morales,2020-05-13,Blue,-3.0,-7.6200000000000045,-5.079999999999984,8.0,5.0,3.0,0.625,0.0,1.0,-1.0,0.2,0.2,0.4,509.43,4.32,0.21,1.5
Hunter Azure,Brian Kelleher,2020-05-13,Blue,-6.0,5.0800000000000125,7.6200000000000045,-6.0,-3.0,-3.0,0.42900000000000005,0.0,0.0,0.0,-0.25,-0.25,0.75,418.67,4.0,0.75,1.9
Chase Sherman,Ike Villanueva,2020-05-13,Red,-8.0,7.6200000000000045,12.700000000000017,7.0,2.0,5.0,0.286,0.0,3.0,-3.0,0.5,0.0,0.5,657.71,61.1667,0.0,0.0
Vicente Luque,Niko Price,2020-05-09,Red,-2.0,-2.539999999999992,-2.539999999999992,3.0,3.0,0.0,0.08299999999999996,-1.0,1.0,-2.0,0.0,-0.11100000000000002,0.0,161.40000000000003,-3.06,-0.2600000000000001,-0.30000000000000004
Bryce Mitchell,Charles Rosa,2020-05-09,Red,-8.0,2.5400000000000205,2.5400000000000205,-3.0,0.0,-3.0,0.5,2.0,0.0,2.0,0.0,-0.334,0.334,-58.0,-3.79,-1.3199999999999998,0.30000000000000004
Ryan Spann,Sam Alvey,2020-05-09,Red,-5.0,7.6200000000000045,10.159999999999997,-15.0,-7.0,-8.0,0.44399999999999995,3.0,-3.0,6.0,-0.16699999999999998,0.233,-0.067,-83.38999999999993,0.20999999999999996,0.51,2.3
Anthony Pettis,Donald Cerrone,2020-05-09,Red,-4.0,-7.619999999999976,-2.539999999999992,-16.0,-14.0,-2.0,-0.17600000000000005,0.0,-1.0,1.0,-0.10199999999999998,0.183,-0.08199999999999999,115.83999999999992,0.0,-0.52,-0.10000000000000009
Aleksei Oleinik,Fabricio Werdum,2020-05-09,Red,2.0,-5.079999999999984,7.619999999999976,-1.0,-2.0,1.0,-0.11399999999999999,1.0,-1.0,2.0,-0.07900000000000001,0.635,-0.444,-424.82,-52.3333,2.09,2.1332999999999998
Carla Esparza,Michelle Waterson,2020-05-09,Red,-2.0,-5.0800000000000125,2.5400000000000205,1.0,0.0,1.0,-0.06899999999999995,2.0,-1.0,3.0,0.0,-0.2,0.20000000000000007,19.360000000000014,-1.13,1.65,-0.8999999999999999
Uriah Hall,Jacare Souza,2020-05-09,Red,-5.0,-2.539999999999992,17.78,1.0,-1.0,2.0,-0.10999999999999999,2.0,-2.0,4.0,0.306,-0.444,0.139,-92.91000000000008,3.31,-1.71,-1.2
Tony Ferguson,Justin Gaethje,2020-05-09,Blue,5.0,0.0,15.23999999999998,10.0,11.0,-1.0,0.2709999999999999,9.0,0.0,9.0,-0.667,0.4,0.267,128.29000000000002,46.8967,0.4,1.0
Henry Cejudo,Dominick Cruz,2020-05-09,Red,1.0,-10.159999999999997,-10.159999999999997,5.0,4.0,1.0,-0.015000000000000013,5.0,-1.0,6.0,0.133,0.0,-0.133,-504.08000000000004,-31.0,-2.6999999999999997,-0.1
Francis Ngannou,Jairzinho Rozenstruik,2020-05-09,Red,1.0,0.0,12.699999999999989,7.0,5.0,2.0,-0.18200000000000005,-1.0,0.0,-1.0,-0.11099999999999999,0.111,0.0,-106.55000000000001,2.15,0.0,0.5
Jeremy Stephens,Calvin Kattar,2020-05-09,Blue,2.0,-5.0800000000000125,-2.539999999999992,17.0,7.0,10.0,-0.18900000000000006,0.0,2.0,-2.0,-0.295,0.0,0.29500000000000004,129.22000000000003,3.09,0.71,0.4
Greg Hardy,Yorgan De Castro,2020-05-09,Red,-1.0,12.700000000000017,15.23999999999998,3.0,1.0,2.0,-0.5,-1.0,1.0,-2.0,0.0,0.0,0.0,79.33000000000001,-3.58,0.0,0.0
Kevin Lee,Charles Oliveira,2020-03-14,Blue,-3.0,-2.5400000000000205,7.6200000000000045,-8.0,-5.0,-3.0,0.020999999999999908,-5.0,0.0,-5.0,0.14800000000000002,-0.44800000000000006,0.302,326.7,0.0,0.45999999999999996,-1.9
Demian Maia,Gilbert Burns,2020-03-14,Blue,8.0,7.619999999999976,2.539999999999992,11.0,6.0,5.0,-0.10199999999999998,-1.0,0.0,-1.0,-0.138,-0.025000000000000022,0.09999999999999998,217.25,-3.09,0.06000000000000005,0.30000000000000004
Renato Moicano,Damir Hadzovic,2020-03-14,Red,-2.0,5.0800000000000125,5.079999999999984,2.0,2.0,0.0,0.125,0.0,1.0,-1.0,-0.333,0.4,0.26699999999999996,-125.45000000000005,-29.269999999999996,0.7599999999999999,0.2
Johnny Walker,Nikita Krylov,2020-03-14,Blue,0.0,7.6200000000000045,12.699999999999989,-8.0,-4.0,-4.0,0.16700000000000004,0.0,0.0,0.0,0.571,-0.571,0.0,-281.08,-4.86,-0.31000000000000005,0.3999999999999999
Francisco Trinaldo,John Makdessi,2020-03-14,Red,8.0,2.539999999999992,5.0800000000000125,4.0,4.0,0.0,0.07499999999999996,-2.0,0.0,-2.0,-0.014000000000000012,0.143,-0.129,21.75999999999999,-61.3333,1.08,0.5
Jussier Formiga,Brandon Moreno,2020-03-14,Blue,8.0,-5.0800000000000125,-7.6200000000000045,8.0,5.0,3.0,-0.02400000000000002,-1.0,1.0,-2.0,0.0,-0.278,0.41700000000000004,-71.71999999999991,1.38,-0.44000000000000017,-0.14
Amanda Ribas,Randa Markos,2020-03-14,Red,-8.0,-2.539999999999992,7.619999999999976,-10.0,-4.0,-6.0,0.5,1.0,0.0,1.0,0.0,0.33299999999999996,-0.33299999999999996,-120.26999999999998,1.2800000000000002,1.33,1.0999999999999999
Elizeu Dos Santos,Aleksei Kunchenko,2020-03-14,Red,-3.0,7.6200000000000045,7.619999999999976,-2.0,-2.0,0.0,-0.667,0.0,0.0,0.0,0.0,0.0,-1.0,-900.0,0.5599999999999996,0.12,0.6
Mayra Bueno Silva,Maryna Moroz,2020-03-14,Blue,0.0,-2.5400000000000205,-1.1800000000000068,-5.0,-3.0,-2.0,0.33299999999999996,0.0,0.0,0.0,0.0,0.75,-0.75,-470.0,-40.6,-0.2,-0.4
Bruno Silva,David Dvorak,2020-03-14,Blue,2.0,-2.539999999999992,-7.6200000000000045,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,780.0,1.54,2.31,0.0
Veronica Macedo,Bea Malecki,2020-03-14,Blue,-4.0,-12.699999999999989,-25.400000000000006,3.0,0.0,3.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,141.5,1.9,0.8,0.8
Israel Adesanya,Yoel Romero,2020-03-07,Red,-12.0,10.159999999999997,17.78,-5.0,-2.0,-3.0,0.25,7.0,-2.0,9.0,-0.34900000000000003,0.0,0.349,42.59999999999991,0.75,-1.79,0.4
Weili Zhang,Joanna Jedrzejczyk,2020-03-07,Red,-3.0,-5.079999999999984,-5.079999999999984,-10.0,-7.0,-3.0,0.23099999999999998,2.0,0.0,2.0,-0.2,0.333,-0.133,-464.94999999999993,54.82,0.7,0.9
Beneil Dariush,Drakkar Klose,2020-03-07,Red,-1.0,2.5400000000000205,5.079999999999984,10.0,7.0,3.0,-0.06700000000000006,0.0,0.0,0.0,0.091,0.455,-0.5449999999999999,-384.20000000000005,-3.98,0.10000000000000009,0.9
Neil Magny,Li Jingliang,2020-03-07,Red,0.0,7.6200000000000045,22.859999999999985,9.0,6.0,3.0,-0.027000000000000024,-3.0,1.0,-4.0,0.286,0.071,0.571,701.47,39.0474,0.9179000000000002,0.2632
Alex Oliveira,Max Griffin,2020-03-07,Red,-2.0,0.0,0.0,7.0,6.0,1.0,0.22499999999999998,0.0,2.0,-2.0,0.0,0.333,-0.44500000000000006,-139.5,-1.9699999999999998,0.97,0.09999999999999998
Sean O'Malley,Jose Quinonez,2020-03-07,Red,-6.0,7.6200000000000045,7.6200000000000045,-5.0,-3.0,-2.0,0.28600000000000003,1.0,0.0,1.0,0.0,-0.2,0.19999999999999996,168.57000000000005,137.51,0.3599999999999999,-0.7
Mark Madsen,Austin Hubbard,2020-03-07,Red,8.0,-5.0800000000000125,2.539999999999992,-1.0,0.0,-1.0,0.5,0.0,0.0,0.0,1.0,0.0,-1.0,-828.0,15.159999999999998,11.0,0.0
Rodolfo Vieira,Saparbeg Safarov,2020-03-07,Red,-3.0,-2.539999999999992,-12.700000000000017,-2.0,0.0,-2.0,0.667,0.0,0.0,0.0,0.0,1.0,-1.0,30.0,-20.59,3.7699999999999996,1.6
Gerald Meerschaert,Deron Winn,2020-03-07,Red,1.0,17.78,17.78,7.0,4.0,3.0,0.05600000000000005,0.0,0.0,0.0,0.2,0.6,-1.0,-359.38,-3.8699999999999997,-0.43999999999999995,1.8
Jamall Emmers,Giga Chikadze,2020-03-07,Blue,-1.0,-5.079999999999984,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-900.0,-3.33,-0.51,0.0
Danaa Batgerel,Guido Cannetti,2020-03-07,Red,-8.0,2.5400000000000205,5.0800000000000125,-4.0,-2.0,-2.0,-0.4,0.0,0.0,0.0,0.0,0.0,-1.0,322.4,-22.08,-1.75,-0.25
Joseph Benavidez,Deiveson Figueiredo,2020-02-29,Blue,3.0,-2.539999999999992,-7.6200000000000045,12.0,10.0,2.0,0.0,1.0,0.0,1.0,-0.067,-0.133,0.19999999999999996,53.33999999999992,1.02,-0.25,-1.7999999999999998
Felicia Spencer,Zarah Fairn,2020-02-29,Red,-4.0,-5.0800000000000125,-10.159999999999997,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,-33.0,2.75,0.82,0.8
Ion Cutelaba,Magomed Ankalaev,2020-02-29,Blue,-2.0,-5.0800000000000125,0.0,3.0,1.0,2.0,-0.17900000000000005,-2.0,0.0,-2.0,0.08299999999999996,0.0,-0.08300000000000002,-162.68,5.27,1.9300000000000002,0.0
Megan Anderson,Norma Dumont,2020-02-29,Red,0.0,12.699999999999989,12.699999999999989,4.0,2.0,2.0,0.5,1.0,0.0,1.0,0.5,0.5,0.0,350.5,1.8,0.64,0.6
Grant Dawson,Darrick Minner,2020-02-29,Red,-4.0,7.6200000000000045,5.079999999999984,2.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.5,0.5,673.5,57.0,6.0,1.0
Gabriel Silva,Kyler Phillips,2020-02-29,Blue,0.0,-5.0800000000000125,1.3400000000000034,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,900.0,0.53,1.0,0.0
Brendan Allen,Tom Breese,2020-02-29,Red,-3.0,-2.539999999999992,5.0800000000000125,-4.0,-3.0,-1.0,0.19999999999999996,0.0,0.0,0.0,-0.75,1.0,-0.25,0.39999999999997726,-33.75,3.74,5.95
Luis Pena,Steve Garcia,2020-02-29,Red,-1.0,7.6200000000000045,-5.0800000000000125,5.0,3.0,2.0,0.6,0.0,1.0,-1.0,0.333,0.333,0.333,717.2,3.7,1.25,1.0
Marcin Tybura,Serghei Spivac,2020-02-29,Red,9.0,0.0,0.0,7.0,3.0,4.0,-0.055999999999999994,-1.0,2.0,-3.0,0.5,-1.0,0.5,453.12,0.96,-8.45,-1.5
Jordan Griffin,TJ Brown,2020-02-29,Red,0.0,2.5400000000000205,2.539999999999992,2.0,0.0,2.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,900.0,3.15,0.44,1.8
Aalon Cruz,Spike Carlyle,2020-02-29,Blue,4.0,12.699999999999989,17.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Brady,Ismail Naurdiev,2020-02-29,Red,3.0,0.0,-5.0800000000000125,-2.0,-1.0,-1.0,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.529999999999999,0.6299999999999999,-0.3
Paul Felder,Dan Hooker,2020-02-22,Blue,6.0,-2.539999999999992,-12.699999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.334,-0.111,0.333,235.05999999999995,-1.1800000000000006,-0.11000000000000004,-0.10000000000000003
Jim Crute,Michal Oleksiejczuk,2020-02-22,Red,-1.0,5.0800000000000125,0.0,-3.0,-2.0,-1.0,-0.667,0.0,-1.0,1.0,-1.0,0.0,0.0,-201.33,-5.39,-1.2,0.0
Karolina Kowalkiewicz,Yan Xiaonan,2020-02-22,Blue,4.0,-5.079999999999984,2.539999999999992,6.0,1.0,5.0,-0.5,-4.0,3.0,-7.0,0.0,0.0,0.8,800.11,-32.11110000000001,0.1111,0.0
Ben Sosoli,Marcos Rogerio De Lima,2020-02-22,Blue,-4.0,-10.159999999999997,-7.6200000000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brad Riddell,Magomed Mustafaev,2020-02-22,Red,-2.0,-2.539999999999992,0.0,-3.0,-2.0,-1.0,0.25,0.0,0.0,0.0,-1.0,0.0,1.0,581.25,-12.596699999999998,1.0,-0.3333
Kevin Aguilar,Zubaira Tukhugov,2020-02-22,Blue,5.0,-2.539999999999992,12.699999999999989,-1.0,-1.0,0.0,-0.08299999999999996,0.0,0.0,0.0,-0.333,0.0,0.33299999999999996,159.75,-28.22,-1.0833,0.0
Jalin Turner,Joshua Culibao,2020-02-22,Red,-2.0,12.699999999999989,17.78,3.0,1.0,2.0,0.333,0.0,1.0,-1.0,1.0,0.0,0.0,395.0,20.0,0.0,0.0
Jake Matthews,Emil Meek,2020-02-22,Red,-4.0,0.0,-2.5400000000000205,9.0,7.0,2.0,0.334,1.0,-2.0,3.0,0.125,0.5,-0.75,-284.09000000000003,-36.93,1.49,-0.7
Callan Potter,Song Kenan,2020-02-22,Blue,6.0,0.0,2.539999999999992,-2.0,-2.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,1.0,476.5,-0.9199999999999999,2.83,0.0
Kai Kara France,Tyson Nam,2020-02-22,Red,-10.0,-7.6200000000000045,2.539999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-900.0,-2.67,1.0,0.0
Loma Lookboonmee,Angela Hill,2020-02-22,Blue,-12.0,-5.0800000000000125,-7.6200000000000045,-12.0,-5.0,-7.0,0.538,-1.0,0.0,-1.0,-0.333,0.0,-0.5,-728.45,6.6,0.61,-0.1
Priscila Cachoeira,Shana Dobson,2020-02-22,Red,0.0,2.5400000000000205,-10.159999999999997,0.0,-1.0,1.0,-0.333,0.0,1.0,-1.0,-1.0,0.0,0.0,30.660000000000082,34.94,-0.4,0.0
Corey Anderson,Jan Blachowicz,2020-02-15,Blue,-6.0,2.539999999999992,2.539999999999992,1.0,2.0,-1.0,0.09899999999999998,2.0,0.0,2.0,0.04999999999999999,-0.25,0.19999999999999996,-77.75,0.0,3.8000000000000007,-0.3
Diego Sanchez,Michel Pereira,2020-02-15,Red,12.0,-7.619999999999976,-2.539999999999992,15.0,7.0,8.0,-0.029000000000000026,0.0,0.0,0.0,-0.875,0.0,0.875,241.26,0.4700000000000002,-0.21999999999999997,0.9
Montana De La Rosa,Mara Romero Borella,2020-02-15,Red,-9.0,2.5400000000000205,-2.539999999999992,0.0,1.0,-1.0,0.25,0.0,0.0,0.0,0.0,0.5,-0.5,-85.5,-0.6800000000000002,0.5400000000000003,1.5999999999999999
Brok Weaver,Kazula Vargas,2020-02-15,Red,-5.0,10.159999999999997,5.079999999999984,-1.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-900.0,-1.33,0.0,0.0
Rogerio Bontorin,Ray Borg,2020-02-15,Blue,2.0,2.539999999999992,10.159999999999997,-8.0,-4.0,-4.0,0.4,1.0,0.0,1.0,0.5,-0.333,-0.16700000000000004,-322.79999999999995,1.97,-0.94,0.40000000000000013
Lando Vannata,Yancy Medeiros,2020-02-15,Red,-4.0,-2.5400000000000205,-10.159999999999997,-6.0,-4.0,-2.0,-0.16699999999999998,0.0,-1.0,1.0,0.16699999999999998,0.0,-0.167,140.5,-27.1733,1.2667000000000002,0.16670000000000001
Tim Means,Daniel Rodriguez,2020-02-15,Blue,2.0,2.5400000000000205,0.0,19.0,11.0,8.0,0.579,1.0,0.0,1.0,0.455,0.182,0.364,588.89,0.0,0.88,0.16
John Dodson,Nathaniel Wood,2020-02-15,Red,9.0,-7.619999999999976,-7.6200000000000045,12.0,6.0,6.0,-0.4,-3.0,2.0,-5.0,0.556,-1.0,0.444,239.93999999999994,-0.8571000000000026,-0.3571,-1.0
Jim Miller,Scott Holtzman,2020-02-15,Blue,0.0,-2.539999999999992,5.0800000000000125,17.0,9.0,8.0,-0.09000000000000008,1.0,0.0,1.0,-0.2,0.30000000000000004,-0.09999999999999998,-286.0200000000001,-1.5800000000000005,-0.6000000000000001,1.8
Devin Clark,Dequan Townsend,2020-02-15,Red,-4.0,-7.6200000000000045,-10.159999999999997,6.0,4.0,2.0,0.5,0.0,-1.0,1.0,0.0,0.0,1.0,-140.38,3.21,3.03,0.2
Casey Kenney,Merab Dvalishvili,2020-02-15,Blue,0.0,2.5400000000000205,0.0,-2.0,0.0,-2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.1867,-5.5833,0.8
Macy Chiasson,Shanna Young,2020-02-15,Red,0.0,10.159999999999997,17.78,4.0,3.0,1.0,0.75,0.0,1.0,-1.0,0.667,0.333,0.0,470.5,3.76,0.0,1.0
Mark De La Rosa,Raulian Paiva,2020-02-15,Blue,2.0,-5.0800000000000125,-10.159999999999997,3.0,2.0,1.0,0.4,0.0,0.0,0.0,0.0,0.5,0.5,166.20000000000005,-1.54,0.31,-0.2
Jon Jones,Dominick Reyes,2020-02-08,Red,2.0,0.0,17.78,11.0,11.0,0.0,0.0,11.0,0.0,11.0,-0.08800000000000002,-0.01200000000000001,0.03799999999999998,516.8000000000001,-0.7300000000000004,1.46,0.0
Valentina Shevchenko,Katlyn Chookagian,2020-02-08,Red,1.0,-10.159999999999997,-5.0800000000000125,1.0,1.0,0.0,0.028000000000000025,2.0,0.0,2.0,0.143,0.286,-0.42900000000000005,128.8900000000001,3.02,1.94,0.30000000000000004
Juan Adams,Justin Tafa,2020-02-08,Blue,2.0,12.700000000000017,15.23999999999998,2.0,1.0,1.0,0.333,0.0,1.0,-1.0,1.0,0.0,0.0,404.33000000000004,4.32,0.91,0.0
