winner,fighter_red,fighter_blue,age_diff,height_diff,reach_diff,sig_strike_diff,sig_accuracy_diff,td_diff,td_accuracy_diff,submission_diff,wins_diff,losses_diff,win_streak_diff,lose_streak_diff,strike_defense_diff,td_defense_diff,title_fight,rounds
Red,Ion Cutelaba,Oumar Sy,2,-7.6200000000000045,-20.319999999999993,0.8200000000000003,-0.04999999999999999,1.3099999999999996,0.14,-0.09999999999999998,5,9,-1,1,-0.04999999999999999,0.14,False,3
Red,Charles Johnson,Bruno Silva,0,12.699999999999989,12.700000000000017,0.8199999999999994,-0.020000000000000018,-1.4999999999999998,-0.09,0.09999999999999998,2,2,-1,1,-0.020000000000000018,-0.09,False,3
Blue,Chris Curtis,Myktybek Orolbai,10,0.0,2.539999999999992,2.7399999999999998,0.0,-8.77,-0.59,-0.5,3,3,-1,0,0.0,-0.59,False,3
Red,Vitor Petrino,Steven Asplund,1,-7.6200000000000045,-2.539999999999992,-6.8100000000000005,-0.030000000000000027,2.6,0.46,0.7,5,2,0,0,-0.030000000000000027,0.46,False,3
Red,Elijah Smith,SuYoung You,-7,7.6200000000000045,15.240000000000009,2.03,0.010000000000000009,-1.2799999999999998,0.06000000000000005,0.7000000000000001,-2,0,-2,0,0.010000000000000009,0.06000000000000005,False,3
Blue,Bolaji Oki,Manoel Sousa,2,2.5400000000000205,7.619999999999976,2.2699999999999996,0.0,1.02,0.57,-1.6,2,2,-1,1,0.0,0.57,False,3
Blue,Brad Tavares,Eryk Anders,0,0.0,-2.539999999999992,-0.029999999999999805,-0.03999999999999998,-1.1300000000000001,0.010000000000000009,-0.1,7,2,0,0,-0.03999999999999998,0.010000000000000009,False,3
Red,Bia Mesquita,Montse Rendon,-2,-10.159999999999997,-2.539999999999992,2.83,0.32999999999999996,2.8999999999999995,0.38,2.9000000000000004,-1,-1,0,0,0.32999999999999996,0.38,False,3
Blue,Luan Lacerda,Hecher Sosa,3,-5.079999999999984,2.539999999999992,-0.47000000000000064,-0.04999999999999999,0.8199999999999998,0.030000000000000027,-0.4,0,2,0,0,-0.04999999999999999,0.030000000000000027,False,3
Red,Piera Rodriguez,Sam Hughes,0,-5.079999999999984,-2.539999999999992,-0.3700000000000001,-0.009999999999999953,2.92,0.21000000000000002,-0.2,-1,-3,-1,0,-0.009999999999999953,0.21000000000000002,False,3
Blue,Max Holloway,Charles Oliveira,-2,2.539999999999992,-12.700000000000017,3.68,-0.07000000000000006,-2.06,0.14,-2.3000000000000003,-1,-3,0,0,-0.07000000000000006,0.14,False,5
Red,Caio Borralho,Reinier de Ridder,-2,-7.6200000000000045,-7.6200000000000045,1.0,0.08000000000000007,-1.31,0.21000000000000002,-0.19999999999999996,5,0,0,0,0.08000000000000007,0.21000000000000002,False,3
Blue,Rob Font,Raul Rosas Jr.,17,-2.539999999999992,10.159999999999997,3.7700000000000005,0.030000000000000027,-5.3999999999999995,-0.25000000000000006,-0.6000000000000001,6,7,-4,1,0.030000000000000027,-0.25000000000000006,False,3
Red,Drew Dober,Michael Johnson,-2,-5.0800000000000125,-7.619999999999976,0.21000000000000085,0.019999999999999962,0.040000000000000036,-0.22,0.1,-1,-4,-2,0,0.019999999999999962,-0.22,False,3
Red,Gregory Rodrigues,Brunno Ferreira,1,12.699999999999989,7.6200000000000045,1.7600000000000002,0.010000000000000009,0.6499999999999999,0.11000000000000001,-0.4,2,2,-1,0,0.010000000000000009,0.11000000000000001,False,3
Red,Cody Garbrandt,Xiao Long,7,0.0,-12.700000000000017,-2.2699999999999996,-0.06999999999999995,0.10999999999999999,-0.05000000000000002,0.0,6,4,0,1,-0.06999999999999995,-0.05000000000000002,False,3
Red,Donte Johnson,Cody Brundage,-4,-10.159999999999997,5.0800000000000125,0.8500000000000001,0.0,0.1200000000000001,0.5900000000000001,0.19999999999999996,-3,-8,2,-2,0.0,0.5900000000000001,False,3
Blue,Ricky Turcios,Alberto Montes,1,5.079999999999984,5.0800000000000125,-0.5800000000000001,-0.20999999999999996,0.85,0.17,-6.5,1,4,-1,2,-0.20999999999999996,0.17,False,3
Blue,Cody Durden,Nyamjargal Tumendemberel,7,0.0,-10.159999999999997,0.6199999999999997,0.020000000000000018,0.52,-0.03999999999999998,-1.5,3,6,-1,3,0.020000000000000018,-0.03999999999999998,False,3
Red,Sumudaerji,Jesus Aguilar,1,10.159999999999997,25.400000000000006,1.8899999999999997,0.12,-0.85,0.06,-0.6000000000000001,0,2,1,0,0.12,0.06,False,3
Blue,Rafael Tobias,Diyar Nurgozhay,-6,0.0,0.0,-1.7499999999999996,-0.22999999999999998,1.0299999999999998,-0.42,1.6,0,-2,1,-2,-0.22999999999999998,-0.42,False,3
Blue,Luke Fernandez,Rodolfo Bellato,0,-5.0800000000000125,2.539999999999992,2.7700000000000005,-0.020000000000000018,-1.38,-0.35,-0.2,-1,-2,1,-1,-0.020000000000000018,-0.35,False,3
Blue,Brandon Moreno,Lone'er Kavanagh,6,2.5400000000000205,7.6200000000000045,-0.29000000000000004,-0.03999999999999998,0.24,-0.06,0.2,8,5,0,0,-0.03999999999999998,-0.06,False,5
Blue,Marlon Vera,David Martinez,6,7.6200000000000045,7.6200000000000045,-0.6400000000000006,0.009999999999999953,-0.13,0.14,0.8,12,10,-3,3,0.009999999999999953,0.14,False,3
Blue,Daniel Zellhuber,King Green,-13,7.619999999999976,15.240000000000009,-0.9299999999999997,-0.15000000000000002,-1.17,-0.16999999999999998,0.0,-14,-11,-1,2,-0.15000000000000002,-0.16999999999999998,False,3
Red,Edgar Chairez,Felipe Bunes,-6,0.0,5.0800000000000125,0.48,-0.010000000000000009,-1.08,-0.25,-0.09999999999999987,1,1,1,-1,-0.010000000000000009,-0.25,False,3
Red,Imanol Rodriguez,Kevin Borjas,-2,-2.539999999999992,-10.159999999999997,1.75,0.11000000000000004,1.3,0.33,0.0,-1,-3,1,-1,0.11000000000000004,0.33,False,3
Red,Santiago Luna,Angel Pacheco,-13,2.539999999999992,10.159999999999997,0.6199999999999992,0.18000000000000005,3.88,0.32999999999999996,0.8,1,-2,1,-2,0.18000000000000005,0.32999999999999996,False,3
Red,Ryan Gandra,Jose Daniel Medina,-4,2.539999999999992,0.0,10.89,0.14,-0.39,-0.33,0.0,1,-4,1,-4,0.14,-0.33,False,3
Red,Ailin Perez,Macy Chiasson,-3,-15.240000000000009,-15.240000000000009,-0.33000000000000007,0.10000000000000003,3.0300000000000002,0.14,-0.2,-3,-4,5,-2,0.10000000000000003,0.14,False,3
Red,Cristian Quinonez,Kris Moutinho,-4,2.539999999999992,5.0800000000000125,0.31999999999999984,0.09999999999999998,3.14,0.55,0.6,2,-1,0,-1,0.09999999999999998,0.55,False,3
Blue,Douglas Silva de Andrade,Javier Reyes,8,0.0,-12.699999999999989,-5.37,-0.17000000000000004,-1.46,-0.08000000000000002,0.2,6,6,-1,1,-0.17000000000000004,-0.08000000000000002,False,3
Red,Regina Tarin,Ernesta Kareckaite,-6,-5.079999999999984,-12.700000000000017,0.3199999999999994,0.04999999999999999,0.25,-0.26999999999999996,0.0,-2,-1,-1,0,0.04999999999999999,-0.26999999999999996,False,3
Blue,Erik Silva,Francis Marshall,12,0.0,-2.539999999999992,-1.33,0.34,0.3999999999999999,0.35000000000000003,-0.6,-2,-1,0,1,0.34,0.35000000000000003,False,3
Red,Damian Pinas,Wes Schultz,-6,0.0,5.079999999999984,2.9000000000000004,0.13000000000000006,-4.52,-0.25,-1.1,0,-1,0,0,0.13000000000000006,-0.25,False,3
Red,Sean Strickland,Anthony Hernandez,2,2.539999999999992,2.539999999999992,1.4699999999999998,-0.18,-5.17,0.16000000000000003,-1.4000000000000001,7,5,-8,1,-0.18,0.16000000000000003,False,5
Blue,Geoff Neal,Uros Medic,3,-5.079999999999984,10.159999999999997,-0.5700000000000003,-0.09999999999999998,0.2,-0.04999999999999999,0.1,2,2,-2,1,-0.09999999999999998,-0.04999999999999999,False,3
Blue,Dan Ige,Melquizael Costa,5,-7.6200000000000045,0.0,-0.7799999999999998,-0.03999999999999998,-1.0699999999999998,-0.14,-0.9000000000000001,6,7,-5,1,-0.03999999999999998,-0.14,False,3
Red,Serghei Spivac,Ante Delija,-4,0.0,0.0,-0.7100000000000004,0.08999999999999997,3.82,0.59,0.5,7,5,0,1,0.08999999999999997,0.59,False,3
Red,Jacobe Smith,Josiah Harrell,3,7.6200000000000045,10.159999999999997,4.57,0.17000000000000004,7.78,0.91,0.7,3,0,3,0,0.17000000000000004,0.91,False,3
Blue,Zach Reese,Michel Pereira,-1,7.6200000000000045,10.160000000000025,0.020000000000000462,0.030000000000000027,1.5899999999999999,0.04999999999999993,0.6000000000000001,-4,-3,2,-3,0.030000000000000027,0.04999999999999993,False,3
Blue,Chidi Njokuani,Carlos Leal,6,10.159999999999997,15.23999999999998,-3.59,0.14,-0.43,-0.11,0.1,5,2,0,0,0.14,-0.11,False,3
Blue,Ode Osbourne,Alibi Idiris,3,2.5400000000000205,12.699999999999989,0.43000000000000016,-0.03999999999999998,-2.31,-0.020000000000000018,0.4,6,6,0,0,-0.03999999999999998,-0.020000000000000018,False,3
Red,Alden Coria,Luis Gurule,-5,7.6200000000000045,7.6200000000000045,0.22000000000000064,0.03999999999999998,1.17,0.36,0.0,0,-2,1,-2,0.03999999999999998,0.36,False,3
Blue,Nora Cornolle,Joselyne Edwards,6,-2.539999999999992,-7.6200000000000045,-1.8800000000000003,0.020000000000000018,-1.21,-0.29000000000000004,-0.39999999999999997,-4,-2,-3,1,0.020000000000000018,-0.29000000000000004,False,3
Blue,Ramiz Brahimaj,Punahele Soriano,0,-2.539999999999992,0.0,-2.13,-0.050000000000000044,0.020000000000000018,-0.16999999999999998,1.5,-2,-1,0,0,-0.050000000000000044,-0.16999999999999998,False,3
Blue,Phil Rowe,Jean-Paul Lebosnoyani,8,10.159999999999997,20.319999999999993,-1.2599999999999998,-0.12,-2.33,0.06,-1.7,4,4,-1,1,-0.12,0.06,False,3
Red,Jordan Leavitt,Yadier del Valle,1,0.0,5.0800000000000125,-1.8399999999999999,-0.030000000000000027,1.92,-0.07999999999999996,-0.8999999999999999,3,3,-2,0,-0.030000000000000027,-0.07999999999999996,False,3
Blue,Juliana Miller,Carli Judice,3,0.0,-5.0800000000000125,-6.67,-0.10999999999999999,1.6400000000000001,0.03999999999999998,1.2,0,0,-1,0,-0.10999999999999999,0.03999999999999998,False,3
Red,Mario Bautista,Vinicius Oliveira,2,0.0,-2.5400000000000205,0.5699999999999994,0.04999999999999999,0.45999999999999996,-0.08000000000000002,0.6000000000000001,5,3,-5,1,0.04999999999999999,-0.08000000000000002,False,5
Blue,Amir Albazi,Kyoji Horiguchi,-3,2.539999999999992,12.699999999999989,-1.2999999999999998,-0.13999999999999996,-0.43000000000000016,-0.15000000000000002,0.30000000000000004,-3,0,-4,1,-0.13999999999999996,-0.15000000000000002,False,3
Blue,Jailton Almeida,Rizvan Kuniev,1,-2.539999999999992,7.6200000000000045,-1.71,0.07999999999999996,4.66,-0.19999999999999996,1.7,7,1,0,0,0.07999999999999996,-0.19999999999999996,False,3
Red,Michal Oleksiejczuk,Marc-Andre Barriault,-5,-2.539999999999992,0.0,0.1999999999999993,0.06000000000000005,0.6799999999999999,0.13999999999999996,-0.1,3,-2,2,-1,0.06000000000000005,0.13999999999999996,False,3
Blue,Jean Matsumoto,Farid Basharat,-2,-5.0800000000000125,-7.6200000000000045,1.12,-0.13,-0.33999999999999986,0.03999999999999998,0.2,-2,1,-5,0,-0.13,0.03999999999999998,False,3
Red,Dustin Jacoby,Julius Walker,11,-2.539999999999992,-5.0800000000000125,1.6700000000000004,-0.050000000000000044,-3.77,-0.13,0.0,9,5,1,0,-0.050000000000000044,-0.13,False,3
Blue,Alex Morono,Daniil Donchenko,11,0.0,2.539999999999992,-2.25,-0.20999999999999996,-0.45,-0.09000000000000002,0.3,12,9,-1,3,-0.20999999999999996,-0.09000000000000002,False,3
Red,Nikolay Veretennikov,Niko Price,0,2.539999999999992,-5.079999999999984,-2.4200000000000004,0.13000000000000006,-0.6400000000000001,-0.13999999999999999,-0.19999999999999996,-7,-5,0,-1,0.13000000000000006,-0.13999999999999999,False,3
Blue,Bruna Brasil,Ketlen Souza,1,7.619999999999976,5.079999999999984,-1.4499999999999997,0.009999999999999898,0.77,0.39,-0.1,2,0,1,-2,0.009999999999999898,0.39,False,3
Red,Javid Basharat,Gianni Vazquez,-1,5.079999999999984,-5.0800000000000125,3.5799999999999996,0.32000000000000006,1.83,0.4,-1.9,4,2,0,2,0.32000000000000006,0.4,False,3
Red,Wang Cong,Eduarda Moura,2,0.0,-2.5400000000000205,3.65,0.19000000000000006,-2.8,0.41,0.4,0,0,0,0,0.19000000000000006,0.41,False,3
Blue,Muin Gafurov,Jakub Wiklacz,0,-7.6200000000000045,-10.159999999999997,-0.040000000000000036,0.02999999999999997,1.57,0.28,-2.5,1,3,1,0,0.02999999999999997,0.28,False,3
Red,Klaudia Sygula,Priscila Cachoeira,-10,2.539999999999992,10.159999999999997,2.84,0.03999999999999998,0.15999999999999998,-0.28,0.0,-4,-6,1,-1,0.03999999999999998,-0.28,False,3
Red,Alexander Volkanovski,Diego Lopes,6,-12.700000000000017,-2.539999999999992,2.16,0.09999999999999998,0.7499999999999999,-0.15999999999999998,-1.2,8,0,0,0,0.09999999999999998,-0.15999999999999998,True,5
Blue,Dan Hooker,Benoit Saint Denis,5,2.539999999999992,5.0800000000000125,-0.7999999999999998,-0.09999999999999998,-3.5100000000000002,-0.019999999999999962,-1.2000000000000002,6,6,-3,1,-0.09999999999999998,-0.019999999999999962,False,3
Blue,Rafael Fiziev,Mauricio Ruffy,3,-7.6200000000000045,-10.159999999999997,0.5199999999999996,-0.05999999999999994,0.83,0.66,0.0,3,3,1,-1,-0.05999999999999994,0.66,False,3
Blue,Tai Tuivasa,Tallison Teixeira,6,-12.699999999999989,-20.319999999999993,-1.3599999999999994,-0.16000000000000003,-2.48,-0.3,0.0,6,7,0,4,-0.16000000000000003,-0.3,False,3
Red,Quillan Salkilld,Jamie Mullarkey,-5,0.0,2.539999999999992,1.0600000000000005,0.10999999999999993,5.49,0.06,0.7000000000000001,-2,-6,3,0,0.10999999999999993,0.06,False,3
Blue,Junior Tafa,Billy Elekana,-1,0.0,-5.0800000000000125,0.7000000000000002,-0.050000000000000044,-0.85,-0.22,-0.8,0,3,-2,1,-0.050000000000000044,-0.22,False,3
Red,Cam Rowston,Cody Brundage,0,7.6200000000000045,15.240000000000009,2.0,-0.019999999999999962,-1.38,0.09000000000000002,0.0,-3,-6,2,-1,-0.019999999999999962,0.09000000000000002,False,3
Red,Jacob Malkoun,Torrez Finney,3,2.539999999999992,-5.0800000000000125,2.7699999999999996,0.039999999999999925,-1.0500000000000007,-0.18999999999999995,0.09999999999999998,0,3,-3,0,0.039999999999999925,-0.18999999999999995,False,3
Red,Jonathan Micallef,Oban Elliott,-2,0.0,12.700000000000017,0.33999999999999986,-0.07,-0.3900000000000001,0.26,1.1,-2,-1,2,-1,-0.07,0.26,False,3
Red,Kaan Ofli,Yizha,3,0.0,-12.700000000000017,-0.9199999999999999,-0.019999999999999962,-3.04,-0.26,-0.5,-5,0,0,0,-0.019999999999999962,-0.26,False,3
Blue,Sangwook Kim,Dom Mar Fan,7,2.539999999999992,-10.159999999999997,1.4000000000000004,-0.010000000000000009,-0.22999999999999998,-0.28,0.8999999999999999,1,1,0,0,-0.010000000000000009,-0.28,True,5
Red,Keiichiro Nakamura,Sebastian Szalay,-4,10.160000000000025,10.160000000000025,-0.45999999999999996,0.0,-0.51,-0.2,0.0,0,0,0,0,0.0,-0.2,True,5
Blue,Sulangrangbo,Lawrence Lui,-9,5.079999999999984,-15.240000000000009,0.23999999999999977,0.08999999999999997,-5.3,-0.4,0.0,0,0,0,0,0.08999999999999997,-0.4,True,5
Red,Justin Gaethje,Paddy Pimblett,6,2.539999999999992,-7.619999999999976,0.9900000000000002,0.05999999999999994,-0.35999999999999993,0.19000000000000003,-1.2,2,5,-6,0,0.05999999999999994,0.19000000000000003,True,5
Red,Sean O'Malley,Song Yadong,3,7.6200000000000045,12.699999999999989,1.63,0.16999999999999998,-0.54,0.02999999999999997,0.1,0,0,-1,2,0.16999999999999998,0.02999999999999997,False,3
Red,Waldo Cortes Acosta,Derrick Lewis,-6,2.539999999999992,-2.539999999999992,3.08,0.0,-0.11000000000000004,0.30999999999999994,0.1,-10,-8,0,0,0.0,0.30999999999999994,False,3
Red,Natalia Silva,Rose Namajunas,-5,-2.539999999999992,0.0,1.3099999999999996,0.040000000000000036,-1.04,-0.18,-0.3,-5,-6,6,0,0.040000000000000036,-0.18,False,3
Blue,Arnold Allen,Jean Silva,3,2.539999999999992,2.5400000000000205,-1.35,-0.09000000000000002,-0.33999999999999997,-0.13,-0.3,5,1,1,-1,-0.09000000000000002,-0.13,False,3
Red,Umar Nurmagomedov,Deiveson Figueiredo,-8,7.6200000000000045,2.539999999999992,1.23,0.030000000000000027,2.42,0.11000000000000004,-1.0,-7,-4,0,0,0.030000000000000027,0.11000000000000004,False,3
Red,Ateba Gautier,Andrey Pulyaev,-5,0.0,7.6200000000000045,0.6000000000000005,-0.08000000000000007,0.2,0.84,0.0,2,-1,3,0,-0.08000000000000007,0.84,False,3
Red,Nikita Krylov,Modestas Bukauskas,2,0.0,2.5400000000000205,1.12,0.12000000000000005,1.7899999999999998,-0.29000000000000004,1.0999999999999999,4,5,-4,2,0.12000000000000005,-0.29000000000000004,False,3
Red,Alex Perez,Charles Johnson,-2,-7.6200000000000045,-12.700000000000017,-0.35999999999999943,-0.02999999999999997,1.7,0.31999999999999995,0.39999999999999997,1,1,-1,2,-0.02999999999999997,0.31999999999999995,False,3
Red,Josh Hokit,Denzel Freeman,-6,0.0,-10.160000000000025,3.62,0.09999999999999998,8.74,0.46,0.0,1,0,1,0,0.09999999999999998,0.46,False,3
Blue,Adam Fugitt,Ty Miller,12,-2.5400000000000205,0.0,-2.2800000000000002,0.08000000000000002,1.63,0.22,0.0,1,3,-1,1,0.08000000000000002,0.22,False,3
Blue,Brandon Royval,Manel Kape,1,10.159999999999997,0.0,0.5,-0.15000000000000008,0.25,0.45,0.8,1,1,-2,1,-0.15000000000000008,0.45,False,5
Blue,Giga Chikadze,Kevin Vallejos,13,12.699999999999989,15.240000000000009,-2.37,-0.06,-0.48000000000000004,0.04999999999999999,0.2,5,3,-3,2,-0.06,0.04999999999999999,False,3
Blue,Cesar Almeida,Cezary Oleksiejczuk,12,-5.0800000000000125,-2.539999999999992,1.47,-0.28,-5.77,-0.85,0.2,3,1,1,0,-0.28,-0.85,False,3
Red,Melquizael Costa,Morgan Charriere,-1,5.0800000000000125,5.0800000000000125,0.3600000000000003,-0.010000000000000009,-0.06000000000000005,-0.06,0.8,2,0,3,0,-0.010000000000000009,-0.06,False,3
Draw,Kennedy Nzechukwu,Marcus Buchecha,-2,7.6200000000000045,15.23999999999998,3.26,-0.02999999999999997,-1.5,0.29000000000000004,0.2,10,5,0,0,-0.02999999999999997,0.29000000000000004,False,3
Red,King Green,Lance Gibson Jr.,9,2.5400000000000205,-2.539999999999992,3.98,0.08000000000000002,-0.3599999999999999,-0.24000000000000005,0.3,17,14,0,2,0.08000000000000002,-0.24000000000000005,False,3
Blue,Neil Magny,Yaroslav Amosov,6,7.6200000000000045,12.699999999999989,0.6200000000000001,-0.009999999999999953,-2.4699999999999998,-0.10999999999999999,-4.3,24,12,2,0,-0.009999999999999953,-0.10999999999999999,False,3
Red,Joanderson Brito,Isaac Thomson,7,-5.0800000000000125,7.6200000000000045,1.0300000000000002,0.07,-0.6200000000000001,-0.13,1.1,6,3,0,2,0.07,-0.13,False,3
Blue,Sean Sharaf,Steven Asplund,5,-5.0800000000000125,-2.539999999999992,-2.6400000000000006,-0.08000000000000002,0.93,0.11,0.0,-1,1,-1,1,-0.08000000000000002,0.11,False,3
Blue,Melissa Croden,Luana Santos,9,7.6200000000000045,2.539999999999992,1.1099999999999994,-0.040000000000000036,-1.15,0.030000000000000027,-1.2,-3,-1,0,0,-0.040000000000000036,0.030000000000000027,False,3
Blue,Allen Frye Jr.,Guilherme Pat,-4,-2.539999999999992,-2.5400000000000205,-2.0699999999999994,-0.26,0.0,0.0,0.0,0,0,0,0,-0.26,0.0,False,3
Red,Jamey-Lyn Horth,Tereza Bleda,11,-5.079999999999984,-12.700000000000017,0.71,0.040000000000000036,-0.55,0.19999999999999998,-0.49999999999999994,1,1,0,0,0.040000000000000036,0.19999999999999998,False,3
Blue,Merab Dvalishvili,Petr Yan,2,-2.5400000000000205,2.539999999999992,-0.7400000000000002,-0.13000000000000006,4.27,-0.14,0.19999999999999998,3,-2,11,0,-0.13000000000000006,-0.14,True,5
Blue,Alexandre Pantoja,Joshua Van,11,0.0,5.0800000000000125,-4.46,-0.06000000000000005,1.9500000000000002,-0.16000000000000003,1.0,6,2,3,0,-0.06000000000000005,-0.16000000000000003,True,5
Blue,Brandon Moreno,Tatsuro Taira,6,0.0,0.0,0.8999999999999999,-0.15999999999999998,-1.76,-0.07,-1.2000000000000002,4,4,1,0,-0.15999999999999998,-0.07,False,3
Blue,Henry Cejudo,Payton Talbott,11,-15.240000000000009,-15.240000000000009,-2.79,-0.09000000000000008,1.0,-0.15000000000000002,-0.1,5,4,-1,3,-0.09000000000000008,-0.15000000000000002,False,3
Draw,Jan Blachowicz,Bogdan Guskov,9,-2.539999999999992,5.0800000000000125,-1.0200000000000005,-0.050000000000000044,0.98,0.48,-0.29999999999999993,8,7,-4,2,-0.050000000000000044,0.48,False,3
Blue,Grant Dawson,Manuel Torres,1,0.0,-2.539999999999992,-4.08,-0.06999999999999995,2.09,-0.27,0.20000000000000007,7,0,2,0,-0.06999999999999995,-0.27,False,3
Blue,Terrance McKinney,Chris Duncan,-1,0.0,5.079999999999984,1.5100000000000007,0.09000000000000002,0.040000000000000036,-0.019999999999999962,1.4000000000000001,1,3,-1,0,0.09000000000000002,-0.019999999999999962,False,3
Red,Maycee Barber,Karine Silva,-5,0.0,-5.0800000000000125,2.0799999999999996,0.14,-0.7399999999999998,-0.04999999999999999,-1.4,4,1,5,0,0.14,-0.04999999999999999,False,3
Blue,Nazim Sadykhov,Fares Ziam,3,-7.619999999999976,-15.240000000000009,1.92,-0.030000000000000027,-0.6299999999999999,0.04999999999999999,-0.3,-2,-2,0,0,-0.030000000000000027,0.04999999999999999,False,3
Blue,Marvin Vettori,Brunno Ferreira,-1,5.079999999999984,5.0800000000000125,0.9700000000000002,-0.04999999999999999,0.15999999999999992,0.19999999999999998,-0.4,3,5,-2,3,-0.04999999999999999,0.19999999999999998,False,3
Blue,Edson Barboza,Jalin Turner,9,-10.159999999999997,-5.0800000000000125,-1.6500000000000004,-0.03999999999999998,-0.32,-0.050000000000000044,-1.0,10,7,0,0,-0.03999999999999998,-0.050000000000000044,False,3
Red,Iwo Baraniewski,Ibo Aslan,-2,-7.6200000000000045,-10.160000000000025,10.02,0.21999999999999997,0.0,0.0,0.0,-2,-2,1,-2,0.21999999999999997,0.0,False,3
Red,Mansur Abdul-Malik,Antonio Trocoli,-7,-7.6200000000000045,0.0,2.01,-0.02999999999999997,0.7699999999999999,0.31999999999999995,-0.10000000000000003,3,-2,3,-2,-0.02999999999999997,0.31999999999999995,False,3
Blue,Muhammad Naimov,Mairon Santos,6,5.079999999999984,-5.079999999999984,-0.8200000000000003,-0.07999999999999996,1.49,0.3,0.2,2,2,-1,0,-0.07999999999999996,0.3,False,3
Red,Arman Tsarukyan,Dan Hooker,-6,-12.699999999999989,-7.6200000000000045,-0.9700000000000002,0.020000000000000018,2.5799999999999996,0.03999999999999998,-0.5,-5,-6,1,0,0.020000000000000018,0.03999999999999998,False,5
Blue,Belal Muhammad,Ian Machado Garry,9,-10.159999999999997,-5.0800000000000125,-0.35000000000000053,-0.11000000000000004,1.2200000000000002,0.04999999999999999,-0.30000000000000004,6,3,-1,1,-0.11000000000000004,0.04999999999999999,False,3
Red,Volkan Oezdemir,Alonzo Menifield,-2,5.0800000000000125,-2.539999999999992,1.2200000000000002,-0.050000000000000044,0.0,-0.020000000000000018,-0.1,-4,2,-2,1,-0.050000000000000044,-0.020000000000000018,False,3
Blue,Jack Hermansson,Myktybek Orolbai,10,7.619999999999976,7.6200000000000045,2.3700000000000006,-0.04999999999999999,-7.289999999999999,-0.3,-0.09999999999999998,8,6,-1,1,-0.04999999999999999,-0.3,False,3
Red,Waldo Cortes Acosta,Shamil Gaziev,-1,0.0,0.0,2.92,0.020000000000000018,-0.49000000000000005,0.26999999999999996,-0.19999999999999998,5,1,-1,0,0.020000000000000018,0.26999999999999996,False,3
Blue,Tagir Ulanbekov,Kyoji Horiguchi,-1,7.6200000000000045,17.78,-0.7600000000000002,0.010000000000000009,1.1199999999999999,-0.010000000000000009,1.4,-1,0,1,0,0.010000000000000009,-0.010000000000000009,False,3
Blue,Bogdan Grad,Luke Riley,4,-2.539999999999992,2.5400000000000205,-1.5,-0.05999999999999994,4.22,0.4,0.0,2,2,0,1,-0.05999999999999994,0.4,False,3
Red,Nicolas Dalby,Saygid Izagakhmaev,10,-2.539999999999992,0.0,2.55,-0.14999999999999997,-3.1,-0.14,0.1,7,5,0,2,-0.14999999999999997,-0.14,False,3
Blue,Alex Perez,Asu Almabayev,2,5.079999999999984,0.0,2.1,-0.03999999999999998,-2.25,0.06,-0.8,3,4,-1,1,-0.03999999999999998,0.06,False,3
Red,Abdul Rakhman Yakhyaev,Rafael Cerqueira,-11,-2.539999999999992,5.0800000000000125,19.39,0.35000000000000003,14.29,1.0,14.3,1,-3,1,-3,0.35000000000000003,1.0,False,3
Blue,Bekzat Almakhan,Aleksandre Topuria,-1,0.0,0.0,-1.32,-0.21000000000000002,-1.5,-0.33,0.0,0,1,0,0,-0.21000000000000002,-0.33,False,3
Red,Ismail Naurdiev,Ryan Loder,-5,-10.159999999999997,-5.079999999999984,-1.4399999999999995,-0.16999999999999993,0.10999999999999988,0.26,-1.2,2,2,0,0,-0.16999999999999993,0.26,False,3
Red,Nurullo Aliev,Shem Rock,-8,-2.539999999999992,-2.539999999999992,-0.3099999999999996,0.04999999999999999,1.12,0.3,0.3,3,0,3,0,0.04999999999999999,0.3,False,3
Blue,Marek Bujlo,Denzel Freeman,-1,7.6200000000000045,0.0,-0.38000000000000034,-0.18000000000000005,0.0,0.0,0.0,0,0,0,0,-0.18000000000000005,0.0,False,3
Blue,Jack Della Maddalena,Islam Makhachev,-5,2.539999999999992,7.619999999999976,3.12,-0.06999999999999995,-2.97,-0.4600000000000001,-0.9,-7,-1,-6,0,-0.06999999999999995,-0.4600000000000001,True,5
Red,Valentina Shevchenko,Zhang Weili,1,2.539999999999992,7.619999999999976,-1.62,0.0,0.69,0.16999999999999998,-0.2,4,1,-3,0,0.0,0.16999999999999998,True,5
Blue,Sean Brady,Michael Morales,6,-5.079999999999984,-17.78,-1.7199999999999998,0.06000000000000005,2.4899999999999998,0.12000000000000005,0.9,1,1,-4,0,0.06000000000000005,0.12000000000000005,False,3
Blue,Leon Edwards,Carlos Prates,2,2.5400000000000205,-10.159999999999997,-1.17,-0.010000000000000009,1.04,-0.63,0.4,8,3,-1,2,-0.010000000000000009,-0.63,False,3
Blue,Beneil Dariush,Benoit Saint Denis,7,-2.539999999999992,-2.539999999999992,-1.8400000000000003,-0.08999999999999997,-2.0800000000000005,0.030000000000000027,-1.0,10,3,-1,0,-0.08999999999999997,0.030000000000000027,False,3
Red,Bo Nickal,Rodolfo Vieira,-7,2.539999999999992,7.6200000000000045,-0.19999999999999973,0.07999999999999996,0.3999999999999999,0.3400000000000001,1.6,0,-2,-1,1,0.07999999999999996,0.3400000000000001,False,3
